#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000092504.2|SAMN04221375|GCA_006091595.1|Salmonella enterica||FDA927610|Pathogen: environmental/food/other	927610	NULL	multi-ingredient| nuts| other (confectionery)| seeded vegetables (legumes)	PAIRED	NULL	NULL	ILLUMINA	SRR2878512	GCA_006091595.1	Contig	227094	4665265	42	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN04221375	"CFSAN041122"",""FDA00009605"",""FDA927610"",""SRS1142504"	FDA	NA	environmental/other	10956978	Argentina	NULL	NULL	peanut candy bar	NULL	peanut candy:FOODON_03310296| candy bar:FOODON_03306423	NULL	NULL	Salmonella enterica	NULL	Food	28901	CFSAN	2015-10-30	FDA927610	NULL	NULL	PDT000092504.2	2015-10-30	28901	AAEOHY	AAEOHY000000000.1	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB=MISTRANSLATION	NULL	3	asr=HMM,golS,golT	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000098802.2|SAMN02847531|GCA_010555205.1|Salmonella enterica subsp. enterica serovar Meleagridis|Meleagridis|FDA774881 4-1|Pathogen: environmental/food/other	774881 4-1	NULL	nuts| seeded vegetables (legumes)	PAIRED	JHXX01.0001	JHXA26.0001	ILLUMINA	SRR3046426	GCA_010555205.1	Contig	22591	4742738	482	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02847531	"CFSAN017654"",""FDA00004089"",""FDA774881 4-1"",""SRS1218694"	FDA	2012-09-28	environmental/other	16700868	USA:NM	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	NULL	FDA774881 4-1	Salmonella enterica subsp. enterica serovar Meleagridis	Meleagridis	Food	28901	CFSAN	2015-12-22	FDA774881 4-1	NULL	NULL	PDT000098802.2	2015-12-22	486999	AAOBKZ	AAOBKZ000000000.1	NULL	NULL	"serotype=Meleagridis"",""antigen_formula=3,10:e,h:l,w"	0	0	0	0	3	1	NULL	fosA7.4,mdsA=PARTIAL_END_OF_CONTIG,mdsB=PARTIAL_END_OF_CONTIG	fosA7.4	4	arsD=HMM,asr=HMM,golS,golT=PARTIAL_END_OF_CONTIG	1	sinH=HMM	3.6.7	2020-01-22.1	COMBINED	1
PDT000107258.2|SAMN02846330|GCA_008809055.1|Salmonella enterica subsp. enterica serovar Typhimurium|Typhimurium|FDA513934 2124 A|Pathogen: environmental/food/other	513934 2124 A	NULL	nuts| seeded vegetables (legumes)	PAIRED	JPXX01.1818	JPXA26.0462	ILLUMINA	SRR3173516	GCA_008809055.1	Contig	303133	4917700	59	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846330	"CFSAN016511"",""FDA00002946"",""FDA513934 2124 A"",""SRS1296782"	FDA	2009-01-15	environmental/other	14218408	USA:GA	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	0811SDCJPX-1c	FDA513934 2124 A	Salmonella enterica subsp. enterica serovar Typhimurium	Typhimurium	Food	28901	CFSAN	2016-02-16	FDA513934 2124 A	NULL	NULL	PDT000107258.2	2016-02-16	90371	AALGYA	AALGYA000000000.1	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000108032.2|SAMN02846331|GCA_008808415.1|Salmonella enterica subsp. enterica serovar Typhimurium|Typhimurium|FDA513934 2124 B1|Pathogen: environmental/food/other	513934 2124 B1	NULL	nuts| seeded vegetables (legumes)	PAIRED	JPXX01.1818	JPXA26.0462	ILLUMINA	SRR3181823	GCA_008808415.1	Contig	225555	4912942	68	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846331	"CFSAN016512"",""FDA00002947"",""FDA513934 2124 B1"",""SRS1306274"	FDA	2009-01-15	environmental/other	14217778	USA:GA	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	0811SDCJPX-1c	FDA513934 2124 B1	Salmonella enterica subsp. enterica serovar Typhimurium	Typhimurium	Food	28901	CFSAN	2016-02-22	FDA513934 2124 B1	NULL	NULL	PDT000108032.2	2016-02-22	90371	AALGYD	AALGYD000000000.1	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000108033.3|SAMN02846332|GCA_007760435.1|Salmonella enterica subsp. enterica serovar Typhimurium|Typhimurium|FDA513934 2124 B2|Pathogen: environmental/food/other	513934 2124 B2	NULL	nuts| seeded vegetables (legumes)	PAIRED	JPXX01.1818	JPXA26.0462	ILLUMINA	SRR3181824	GCA_007760435.1	Contig	377050	4915831	57	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846332	"CFSAN016513"",""FDA00002948"",""FDA513934 2124 B2"",""SRS1306273"	FDA	2009-01-15	environmental/other	12903448	USA:GA	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	0811SDCJPX-1c	FDA513934 2124 B2	Salmonella enterica subsp. enterica serovar Typhimurium	Typhimurium	Food	28901	CFSAN	2016-02-22	FDA513934 2124 B2	NULL	NULL	PDT000108033.3	2016-02-22	90371	AAIUHV	AAIUHV000000000.1	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000108034.2|SAMN02846333|GCA_008808475.1|Salmonella enterica subsp. enterica serovar Typhimurium|Typhimurium|FDA513934 2124 C|Pathogen: environmental/food/other	513934 2124 C	NULL	nuts| seeded vegetables (legumes)	PAIRED	JPXX01.1818	JPXA26.0462	ILLUMINA	SRR3181825	GCA_008808475.1	Contig	225555	4914441	57	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846333	"CFSAN016514"",""FDA00002949"",""FDA513934 2124 C"",""SRS1306280"	FDA	2009-01-15	environmental/other	14217848	USA:GA	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	0811SDCJPX-1c	FDA513934 2124 C	Salmonella enterica subsp. enterica serovar Typhimurium	Typhimurium	Food	28901	CFSAN	2016-02-22	FDA513934 2124 C	NULL	NULL	PDT000108034.2	2016-02-22	90371	AALGYE	AALGYE000000000.1	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000108035.2|SAMN02846334|GCA_008808435.1|Salmonella enterica subsp. enterica serovar Typhimurium|Typhimurium|FDA513934 2124 D|Pathogen: environmental/food/other	513934 2124 D	NULL	nuts| seeded vegetables (legumes)	PAIRED	JPXX01.1818	JPXA26.0462	ILLUMINA	SRR3181826	GCA_008808435.1	Contig	257838	4913415	56	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846334	"CFSAN016515"",""FDA00002950"",""FDA513934 2124 D"",""SRS1306279"	FDA	2009-01-15	environmental/other	14217798	USA:GA	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	0811SDCJPX-1c	FDA513934 2124 D	Salmonella enterica subsp. enterica serovar Typhimurium	Typhimurium	Food	28901	CFSAN	2016-02-22	FDA513934 2124 D	NULL	NULL	PDT000108035.2	2016-02-22	90371	AALGYG	AALGYG000000000.1	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000108036.3|SAMN02846335|GCA_008808375.2|Salmonella enterica subsp. enterica serovar Typhimurium|Typhimurium|FDA513934 2124 E1|Pathogen: environmental/food/other	513934 2124 E1	NULL	nuts| seeded vegetables (legumes)	PAIRED	JPXX01.1818	JPXA26.0462	ILLUMINA	SRR3181827	GCA_008808375.2	Contig	145803	4919076	92	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846335	"CFSAN016516"",""FDA00002951"",""FDA513934 2124 E1"",""SRS1306286"	FDA	2009-01-15	environmental/other	24354328	USA:GA	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	0811SDCJPX-1c	FDA513934 2124 E1	Salmonella enterica subsp. enterica serovar Typhimurium	Typhimurium	Food	28901	CFSAN	2020-02-23	FDA513934 2124 E1	NULL	NULL	PDT000108036.3	2020-02-25	90371	AALGYF	AALGYF000000000.2	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	1	sinH	3.9.3	2020-12-17.1	COMBINED	1
PDT000110754.2|SAMN02846336|GCA_008808455.1|Salmonella enterica subsp. enterica serovar Typhimurium|Typhimurium|FDA513934 2124 E2|Pathogen: environmental/food/other	513934 2124 E2	NULL	nuts| seeded vegetables (legumes)	PAIRED	JPXX01.1818	JPXA26.0462	ILLUMINA	SRR3191376	GCA_008808455.1	Contig	303133	4915625	60	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846336	"CFSAN016517"",""FDA00002952"",""FDA513934 2124 E2"",""SRS1312405"	FDA	2009-01-15	environmental/other	14217818	USA:GA	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	0811SDCJPX-1c	FDA513934 2124 E2	Salmonella enterica subsp. enterica serovar Typhimurium	Typhimurium	Food	28901	CFSAN	2016-02-26	FDA513934 2124 E2	NULL	NULL	PDT000110754.2	2016-02-26	90371	AALGYI	AALGYI000000000.1	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000110755.2|SAMN02846337|GCA_008828825.1|Salmonella enterica subsp. enterica serovar Typhimurium|Typhimurium|FDA513934 2124 F|Pathogen: environmental/food/other	513934 2124 F	NULL	nuts| seeded vegetables (legumes)	PAIRED	JPXX01.1818	JPXA26.0462	ILLUMINA	SRR3191377	GCA_008828825.1	Contig	225555	4912058	64	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846337	"CFSAN016518"",""FDA00002953"",""FDA513934 2124 F"",""SRS1312403"	FDA	2009-01-15	environmental/other	14237378	USA:GA	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	0811SDCJPX-1c	FDA513934 2124 F	Salmonella enterica subsp. enterica serovar Typhimurium	Typhimurium	Food	28901	CFSAN	2016-02-26	FDA513934 2124 F	NULL	NULL	PDT000110755.2	2016-02-26	90371	AALHUM	AALHUM000000000.1	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000110762.2|SAMN02846343|GCA_008808595.1|Salmonella enterica subsp. enterica serovar Typhimurium|Typhimurium|FDA516834-3-3|Pathogen: environmental/food/other	516834-3-3	NULL	multi-ingredient| dairy| nuts	PAIRED	JPXX01.0459	JPXA26.0462	ILLUMINA	SRR3191384	GCA_008808595.1	Contig	278184	4953221	68	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846343	"CFSAN016524"",""FDA00002959"",""FDA516834-3-3"",""SRS1312505"	FDA	2009-02-03	environmental/other	14217958	USA	NULL	NULL	cheese cracker with peanut butter	NULL	peanut butter:FOODON_03306867| cheese food product:FOODON_00001013| cracker:FOODON_00002711	0811MLJPX-1c	FDA516834-3-3	Salmonella enterica subsp. enterica serovar Typhimurium	Typhimurium	Food	28901	CFSAN	2016-02-26	FDA516834-3-3	NULL	NULL	PDT000110762.2	2016-02-26	90371	AALGYH	AALGYH000000000.1	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000110763.2|SAMN02846344|GCA_008808555.1|Salmonella enterica subsp. enterica serovar Typhimurium|Typhimurium|FDA516834-3-5|Pathogen: environmental/food/other	516834-3-5	NULL	multi-ingredient| dairy| nuts	PAIRED	JPXX01.0459	JPXA26.0462	ILLUMINA	SRR3191385	GCA_008808555.1	Contig	225555	4971389	67	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846344	"CFSAN016525"",""FDA00002960"",""FDA516834-3-5"",""SRS1312503"	FDA	2009-02-03	environmental/other	14217918	USA	NULL	NULL	cheese cracker with peanut butter	NULL	peanut butter:FOODON_03306867| cheese food product:FOODON_00001013| cracker:FOODON_00002711	0811MLJPX-1c	FDA516834-3-5	Salmonella enterica subsp. enterica serovar Typhimurium	Typhimurium	Food	28901	CFSAN	2016-02-26	FDA516834-3-5	NULL	NULL	PDT000110763.2	2016-02-26	90371	AALGYJ	AALGYJ000000000.1	NULL	NULL	"serotype=Typhimurium"",""antigen_formula=4:i:1,2"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000129651.3|SAMN04932254|GCA_005896345.1|Salmonella enterica||FDA952758-C1-A|Pathogen: environmental/food/other	952758-C1-A	NULL	multi-ingredient| nuts| seeded vegetables (legumes)| seeds	PAIRED	NULL	NULL	ILLUMINA	SRR3497936	GCA_005896345.1	Contig	250704	4546147	43	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN04932254	"CFSAN049326"",""FDA00010132"",""FDA952758-C1-A"",""SRS1433113"	FDA	NA	environmental/other	10757248	China	NULL	NULL	blanched peanut kernel	NULL	peanut (whole| blanched):FOODON_03306912| seed (anatomical part):FOODON_03420155	NULL	NULL	Salmonella enterica	NULL	Food	28901	CFSAN	2016-05-11	FDA952758-C1-A	NULL	NULL	PDT000129651.3	2016-05-11	28901	AAEADT	AAEADT000000000.1	NULL	NULL	"serotype=Welikade"",""antigen_formula=16:l,v:1,7"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	2	cdtB,sinH	3.10.1	2021-03-01.1	COMBINED	1
PDT000129652.3|SAMN04932251|GCA_005897245.1|Salmonella enterica||FDA952758-C1-C|Pathogen: environmental/food/other	952758-C1-C	NULL	multi-ingredient| nuts| seeded vegetables (legumes)| seeds	PAIRED	NULL	NULL	ILLUMINA	SRR3497937	GCA_005897245.1	Contig	340334	4547390	33	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN04932251	"CFSAN049327"",""FDA00010133"",""FDA952758-C1-C"",""SRS1433114"	FDA	NA	environmental/other	10758148	China	NULL	NULL	blanched peanut kernel	NULL	peanut (whole| blanched):FOODON_03306912| seed (anatomical part):FOODON_03420155	NULL	NULL	Salmonella enterica	NULL	Food	28901	CFSAN	2016-05-11	FDA952758-C1-C	NULL	NULL	PDT000129652.3	2016-05-11	28901	AAEAGU	AAEAGU000000000.1	NULL	NULL	"serotype=Welikade"",""antigen_formula=16:l,v:1,7"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	2	cdtB,sinH	3.10.1	2021-03-01.1	COMBINED	1
PDT000137178.2|SAMN05278307|GCA_007839275.1|Salmonella enterica||FDA960873-1|Pathogen: environmental/food/other	960873-1	NULL	nuts| seeded vegetables (legumes)	PAIRED	NULL	NULL	ILLUMINA	SRR3747683	GCA_007839275.1	Contig	350550	4958061	45	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN05278307	"CFSAN051821"",""Composite 1 BS1"",""FDA00010379"",""FDA960873-1"",""SRS1544182"	FDA	2016-05-12	environmental/other	13003558	Philippines	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	NULL	NULL	Salmonella enterica	NULL	Food	28901	CFSAN	2016-07-07	FDA960873-1	NULL	NULL	PDT000137178.2	2016-07-07	28901	AAIZHC	AAIZHC000000000.1	NULL	NULL	"serotype=Alachua"",""antigen_formula=35:z4,z23:-"	0	0	0	0	3	1	NULL	fosA7,mdsA,mdsB	fosA7	20	arsC=HMM,arsD=HMM,asr=HMM,golS,golT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000137179.2|SAMN05278308|GCA_004225125.1|Salmonella enterica||FDA960873-2|Pathogen: environmental/food/other	960873-2	NULL	nuts| seeded vegetables (legumes)	PAIRED	NULL	NULL	ILLUMINA	SRR3747684	GCA_004225125.1	Contig	350550	4970173	44	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN05278308	"CFSAN051822"",""Compossite 2 BS2"",""FDA00010380"",""FDA960873-2"",""SRS1544183"	FDA	2016-05-12	environmental/other	8567568	Philippines	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	NULL	NULL	Salmonella enterica	NULL	Food	28901	CFSAN	2016-07-07	FDA960873-2	NULL	NULL	PDT000137179.2	2016-07-07	28901	AAACZK	AAACZK000000000.1	NULL	NULL	"serotype=Alachua"",""antigen_formula=35:z4,z23:-"	0	0	0	0	3	1	NULL	fosA7,mdsA,mdsB	fosA7	20	arsC=HMM,arsD=HMM,asr=HMM,golS,golT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	0	NULL	3.6.7	2020-01-06.1	COMBINED	1
PDT000162857.3|SAMN02709278|GCA_014434225.1|Salmonella enterica subsp. enterica serovar Anatum|Anatum|CFSAN003968|Pathogen: environmental/food/other	501148-1	NULL	nuts| seeded vegetables (legumes)	PAIRED	JAGX01.0299	NULL	ILLUMINA	SRR1206226	GCA_014434225.1	Contig	310714	4656498	38	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA243331	FDA/CFSAN	SAMN02709278	"CFSAN003968"",""SRS622121"	FDA	2012-09-29	environmental/other	21942148	USA:NM	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	NULL	CFSAN003968	Salmonella enterica subsp. enterica serovar Anatum	Anatum	Food	28901	CFSAN	2014-06-18	CFSAN003968	NULL	NULL	PDT000162857.3	2016-11-23	58712	AAVUZE	AAVUZE000000000.1	NULL	NULL	"serotype=Anatum"",""antigen_formula=3,10:e,h:1,6"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	4	arsD=HMM,asr=HMM,golS,golT	1	sinH=HMM	3.8.4	2020-07-16.2	COMBINED	1
PDT000191690.2|SAMN02846279|GCA_010495535.1|Salmonella enterica subsp. enterica serovar Bredeney|Bredeney|FDA501134 3-1|Pathogen: environmental/food/other	501134 3-1	NULL	nuts| seeded vegetables (legumes)	PAIRED	JBXX01.0013	JBXA26.0002	ILLUMINA	SRR5329254	GCA_010495535.1	Contig	387367	4640340	36	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846279	"CFSAN016460"",""FDA00002895"",""FDA501134 3-1"",""SRS2038145"	FDA	2012-09-25	environmental/other	16640948	USA:NM	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	1208MLJBX-1	FDA501134 3-1	Salmonella enterica subsp. enterica serovar Bredeney	Bredeney	Food	28901	CFSAN	2017-03-09	FDA501134 3-1	NULL	NULL	PDT000191690.2	2017-03-09	134047	AANXOL	AANXOL000000000.1	NULL	NULL	"serotype=Bredeney"",""antigen_formula=4:l,v:1,7"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT=PARTIAL	2	cdtB,sinH	3.10.1	2021-03-01.1	COMBINED	1
PDT000191691.2|SAMN02846278|GCA_010679525.1|Salmonella enterica subsp. enterica serovar Bredeney|Bredeney|FDA501134 2-4|Pathogen: environmental/food/other	501134 2-4	NULL	nuts| seeded vegetables (legumes)	PAIRED	JBXX01.0013	JBXA26.0002	ILLUMINA	SRR5329255	GCA_010679525.1	Contig	296304	4640108	34	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846278	"CFSAN016459"",""FDA00002894"",""FDA501134 2-4"",""SRS2038146"	FDA	2012-09-25	environmental/other	16825298	USA:NM	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	1208MLJBX-1	FDA501134 2-4	Salmonella enterica subsp. enterica serovar Bredeney	Bredeney	Food	28901	CFSAN	2017-03-09	FDA501134 2-4	NULL	NULL	PDT000191691.2	2017-03-09	134047	AAOIKJ	AAOIKJ000000000.1	NULL	NULL	"serotype=Bredeney"",""antigen_formula=4:l,v:1,7"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT=PARTIAL	2	cdtB,sinH	3.10.1	2021-03-01.1	COMBINED	1
PDT000206506.2|SAMN02846280|GCA_016563005.1|Salmonella enterica subsp. enterica serovar Meleagridis|Meleagridis|FDA501147 2-19|Pathogen: environmental/food/other	501147 2-19	NULL	nuts| seeded vegetables (legumes)	PAIRED	JHXX01.0001	JHXA26.0001	ILLUMINA	SRR5498100	GCA_016563005.1	Contig	358168	4807332	46	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN02846280	"CFSAN016461"",""FDA00002896"",""FDA501147 2-19"",""SRS2161674"	FDA	2012-09-28	environmental/other	24476738	USA:NM	NULL	NULL	peanut butter	NULL	peanut butter:FOODON_03306867	NULL	FDA501147 2-19	Salmonella enterica subsp. enterica serovar Meleagridis	Meleagridis	Food	28901	CFSAN	2017-05-02	FDA501147 2-19	NULL	NULL	PDT000206506.2	2017-05-02	486999	AAYPLX	AAYPLX000000000.1	NULL	NULL	"serotype=Meleagridis"",""antigen_formula=3,10:e,h:l,w"	0	0	0	0	3	1	NULL	fosA7.4,mdsA,mdsB	fosA7.4	4	arsD=HMM,asr=HMM,golS,golT	1	sinH	3.9.8	2020-12-17.1	COMBINED	1
PDT000341229.1|SAMN09462155|GCA_005610235.1|Salmonella enterica||FDA1060747-001-006|Pathogen: environmental/food/other	1060747-001-006	NULL	multi-ingredient| nuts| other (flavoring or seasoning)	PAIRED	NULL	NULL	ILLUMINA	SRR7469019	GCA_005610235.1	Contig	190007	4585306	42	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN09462155	"CFSAN082558"",""FDA00013263"",""FDA1060747-001-006"",""SRS3499701"	FDA	NA	environmental/other	10333718	India	NULL	NULL	roasted peanut spicy masala spice mixture	NULL	peanut (whole| roasted):FOODON_03306901| spice mixture:FOODON_03304292	NULL	NULL	Salmonella enterica	NULL	Food	28901	CFSAN	2018-07-03	FDA1060747-001-006	NULL	NULL	PDT000341229.1	2018-07-04	28901	AADIOM	AADIOM000000000.1	NULL	NULL	"serotype=Ruiru"",""antigen_formula=21:y:e,n,x"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	2	cdtB,sinH	3.10.1	2021-03-01.1	COMBINED	1
PDT000343481.1|SAMN09462156|GCA_005760035.1|Salmonella enterica||FDA1060747-001-001|Pathogen: environmental/food/other	1060747-001-001	NULL	multi-ingredient| nuts| other (flavoring or seasoning)	PAIRED	NULL	NULL	ILLUMINA	SRR7497086	GCA_005760035.1	Contig	175300	4586524	47	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN09462156	"CFSAN082557"",""FDA00013262"",""FDA1060747-001-001"",""SRS3525916"	FDA	NA	environmental/other	10597298	India	NULL	NULL	roasted peanut spicy masala spice mixture	NULL	peanut (whole| roasted):FOODON_03306901| spice mixture:FOODON_03304292	NULL	NULL	Salmonella enterica	NULL	Food	28901	CFSAN	2018-07-09	FDA1060747-001-001	NULL	NULL	PDT000343481.1	2018-07-09	28901	AADTNR	AADTNR000000000.1	NULL	NULL	"serotype=Ruiru"",""antigen_formula=21:y:e,n,x"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	3	asr=HMM,golS,golT	2	cdtB,sinH	3.10.1	2021-03-01.1	COMBINED	1
PDT000363521.1|SAMN09839337|GCA_006520495.1|Salmonella enterica subsp. enterica serovar Oranienburg|Oranienburg|FDA1075861-C001-010|Pathogen: environmental/food/other	1075861-C001-010	NULL	animal feed	PAIRED	NULL	NULL	ILLUMINA	SRR7698170	GCA_006520495.1	Contig	324499	4688156	30	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA186035	Center for Food Safety and Applied Nutrition	SAMN09839337	"CFSAN084937"",""FDA00013405"",""FDA1075861-C001-010"",""SRS3673464"	FDA	2018-07-19	environmental/other	11574098	Mexico	NULL	NULL	peanut bird food	NULL	NULL	NULL	NULL	Salmonella enterica subsp. enterica serovar Oranienburg	Oranienburg	Animal feed	28901	CFSAN	2018-08-15	FDA1075861-C001-010	NULL	NULL	PDT000363521.1	2018-08-15	28147	AAFNOW	AAFNOW000000000.1	NULL	NULL	"serotype=Oranienburg"",""antigen_formula=7:m,t:-"	0	0	0	0	2	0	NULL	mdsA,mdsB	NULL	4	arsD=HMM,asr=HMM,golS,golT	2	cdtB,sinH	3.10.1	2021-03-01.1	COMBINED	1
